t,pc1,pc2,pc3
1,135.92226,-13.914907,104.56192
2,143.46086,-13.632446,106.03496
3,155.0852,-18.85769,104.590546
4,126.822266,-5.9696217,81.31819
5,121.48018,-8.33197,91.52069
6,119.47271,0.5348797,78.29906
7,107.506744,6.7626762,69.20848
8,115.253525,4.3254414,68.73782
9,122.42129,-1.0174484,75.92392
