t,pc1,pc2,pc3
1,127.222015,-12.967848,109.0573
2,139.51466,-23.079111,120.63447
3,144.03044,-24.027327,113.06114
4,138.0401,-15.368944,88.26015
5,120.91473,-12.474405,100.210396
6,129.8843,-14.042393,104.7225
7,122.66364,-14.532949,98.78222
8,125.4779,-12.446089,99.06641
9,133.41122,-20.029142,102.871826
