t,pc1,pc2,pc3
1,61.948154,-66.7023,-110.817696
2,61.24274,-78.913864,-122.10861
3,66.875534,-76.65901,-115.725464
4,76.634476,-60.099182,-96.247246
5,72.1746,-63.427284,-103.36319
6,60.115597,-52.08531,-99.86034
7,62.98784,-63.720795,-99.306526
8,58.029964,-46.00154,-90.132996
9,55.006374,-64.21373,-103.9899
