t,pc1,pc2,pc3
1,-147.08476,-61.882965,18.545948
2,-173.18483,-87.19444,23.91149
3,-192.3541,-86.406166,33.44055
4,-163.52155,-78.6734,31.069435
5,-151.1381,-75.89279,28.007736
6,-164.59056,-83.47814,20.800406
7,-183.48985,-90.83421,24.216675
8,-178.58919,-84.82822,32.490944
9,-177.17894,-82.403625,27.126
