t,pc1,pc2,pc3
1,-183.59308,-78.633995,25.26646
2,-204.68675,-93.61815,22.167469
3,-194.3238,-91.81008,22.171997
4,-172.98073,-77.727066,20.576118
5,-166.01328,-78.10131,31.079773
6,-177.66751,-86.19445,26.787998
7,-177.38326,-98.25786,26.18425
8,-169.55016,-88.30751,33.6585
9,-191.39658,-94.99815,29.62465
