t,pc1,pc2,pc3
1,148.01521,-2.6644402,98.918976
2,154.28413,-4.983919,101.02649
3,155.32576,-7.031534,103.290764
4,151.43388,-7.345213,94.78169
5,141.29881,2.861559,93.724915
6,126.89012,14.931021,77.440056
7,106.736855,17.89085,66.67799
8,107.80408,15.165696,68.703476
9,117.76144,8.855944,76.85811
