t,pc1,pc2,pc3
1,117.929184,-7.9738903,74.63219
2,114.084595,-14.588627,59.505524
3,133.68324,-17.583265,89.0738
4,108.41812,-1.5318403,69.2224
5,134.05635,-22.331924,82.47148
6,128.61142,-0.6992283,72.10712
7,119.410095,0.901989,62.06096
8,124.84807,0.14102936,74.684784
9,125.34281,-2.4285526,72.47417
