t,pc1,pc2,pc3
1,-62.260998,147.18654,-34.663807
2,-71.27789,158.78899,-43.755825
3,-50.767353,152.71577,-35.084084
4,-50.546124,128.21922,-29.361744
5,-43.236668,130.33844,-25.551605
6,-50.94025,139.37418,-29.275278
7,-49.160748,138.99113,-26.464127
8,-44.624897,135.54372,-24.16658
9,-54.309174,138.09158,-27.899685
